OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
326,325,1550,620000,0,750,750,35.05483871,119.4745764,54335,125,0,12,1,49
327,326,1515,606000,0,5665,5665,205.9029703,894.6181008,311943,139,0,15,1,81
328,327,1628,651200,0,235,235,11.18611794,33.86246034,18211,89,0,34,1,21
329,328,1903,761200,0,419039,419039,13964.96532,74838.30555,26575329,140,0,23,1,44
330,329,1724,689600,0,419047,419047,1482.426334,24676.7788,2555703,124,0,35,1,50
331,330,2424,969600,0,16485,16485,521.8580858,2632.887726,1264984,176,0,26,1,62
332,331,2043,817200,0,1698,1698,50.52276065,247.3827876,103218,130,0,35,1,33
333,332,1054,421600,0,4830,4830,71.63851992,529.7158302,75507,75,0,16,1,32
334,333,750,300000,0,758,758,34.076,112.0233349,25557,79,0,11,1,65
335,334,2500,1000000,0,1871,1871,53.8384,231.9559826,134596,187,0,42,1,48
336,335,2500,1000000,0,1610,1610,57.7532,233.6173373,144383,172,0,25,1,44
337,336,2500,1000000,0,387,387,14.0556,42.35140268,35139,135,0,32,1,29
338,337,2500,1000000,0,2858,2858,82.4092,408.4565066,206023,150,0,46,1,35
339,338,2500,1000000,0,1788,1788,51.2828,234.3727672,128207,145,0,31,1,30
340,339,2500,1000000,0,5042,5042,63.586,323.8162865,158965,166,0,24,1,39
341,340,2500,1000000,0,4768,4768,155.6388,668.5158873,389097,167,0,26,1,39
342,341,2500,1000000,0,2319,2319,24.1512,118.7726784,60378,134,0,35,1,33
343,342,2500,1000000,0,15575,15575,297.13,1717.380145,742825,173,0,23,1,65
344,343,2500,1000000,0,11404,11404,371.166,1738.525272,927915,190,0,51,1,103
345,344,2500,1000000,0,94984,94984,122.598,1943.213177,306495,161,0,26,1,50
346,345,2500,1000000,0,92556,92556,1224.5984,10377.061,3061496,170,0,33,1,46
347,346,2500,1000000,0,92241,92241,3578.9528,17424.121,8947382,200,0,32,1,76
348,347,2500,1000000,0,87263,87263,1874.786,9429.001314,4686965,207,0,37,1,118
349,348,450,180000,0,563,563,41.08444444,118.3629145,18488,52,0,19,1,146
350,349,219,87600,0,13591,13591,703.9589041,2959.113918,154167,44,0,8,2,186
351,350,126,50400,0,13670,13670,1158.960317,3676.299728,146029,22,0,3,0,1478
352,351,390,156000,0,142,142,10.1974359,21.62060967,3977,46,0,12,1,43
353,352,1094,437600,0,3528,3528,70.71937843,445.4243615,77367,69,0,15,1,14
354,353,2019,807600,0,5202,5202,159.969787,795.029258,322979,133,0,26,1,29
355,354,2360,944000,0,4517,4517,148.1783898,721.7558099,349701,167,0,22,1,64
356,355,1100,440000,0,3441,3441,131.9445455,611.6037782,145139,73,0,21,1,19
357,356,1070,428000,0,1565,1565,42.99906542,170.7373317,46009,103,0,27,1,72
358,357,1014,405600,0,5168,5168,279.9191321,1062.02302,283838,98,0,18,1,143
359,358,1045,418000,0,4832,4832,46.61339713,368.0487015,48711,95,0,14,1,60
360,359,1096,438400,0,327,327,13.73448905,39.33024755,15053,79,0,19,1,36
361,360,1100,440000,0,20878,20878,524.2572727,3080.077878,576683,96,0,21,1,51
362,361,2024,809600,0,100125,100125,1642.346344,12639.69606,3324109,120,0,29,1,34
363,362,2500,1000000,0,100131,100131,3608.5064,18339.06913,9021266,177,0,27,1,51
364,363,2169,867600,0,93172,93172,2227.028585,14070.85822,4830425,181,0,36,1,146
365,364,1150,460000,0,257,257,12.08521739,33.79683094,13898,82,0,19,1,32
366,365,1159,463600,0,162,162,7.804141501,22.02701573,9045,68,0,12,1,17
367,366,207,82800,0,1054,1054,29.8115942,145.6719837,6171,27,0,8,0,52
368,367,1650,660000,0,6031,6031,202.3763636,993.3662083,333921,148,0,38,1,136
369,368,2250,900000,0,1398,1398,32.596,151.6090906,73341,142,0,16,1,33
370,369,1683,673200,0,100749,100749,3459.053476,17714.57269,5821587,155,0,43,1,85
371,370,2500,1000000,0,100168,100168,436.4712,3267.830991,1091178,185,0,32,1,74
372,371,1900,760000,0,6777,6777,243.4163158,1159.502925,462491,146,0,26,1,68
373,372,66,26400,0,22,22,1.939393939,4.69002419,128,6,0,17,0,4
374,373,90,36000,0,1399,1399,37.44444444,205.7018939,3370,11,0,6,1,31
375,374,1668,667200,0,10320,10320,120.868705,914.4332949,201609,152,0,29,1,85
376,375,2500,1000000,0,854,854,25.1704,97.85902801,62926,147,0,54,1,40
377,376,1900,760000,0,3198,3198,72.84315789,429.7635833,138402,108,0,18,1,28
378,377,2025,810000,0,505,505,17.59654321,61.21168845,35633,122,0,27,1,42
379,378,1650,660000,0,1520,1520,21.34727273,98.2722502,35223,105,0,23,1,28
380,379,2500,1000000,0,6312,6312,40.8916,396.725764,102229,133,0,21,1,25
381,380,2356,942400,0,5932,5932,148.9070458,700.2356233,350825,203,0,25,1,84
382,381,1924,769600,0,557,557,19.08731809,56.89771493,36724,130,0,20,1,45
383,382,1950,780000,0,968,968,22.13025641,91.13019403,43154,123,0,40,1,31
384,383,1950,780000,0,2032,2032,55.82,245.9675003,108849,148,0,23,1,46
385,384,1950,780000,0,29264,29264,1282.077436,5588.935591,2500051,196,0,24,1,239
386,385,1963,785200,0,820,820,18.6882323,79.08013951,36685,109,0,16,1,27
387,386,2000,800000,0,466,466,10.348,39.15484512,20696,93,0,36,1,21
388,387,2000,800000,0,7962,7962,183.4845,990.661813,366969,204,0,32,2,142
389,388,2016,806400,0,760,760,24.14632937,96.63660204,48679,127,0,21,1,31
390,389,2461,984400,0,509,509,14.54449411,52.65685678,35794,126,0,25,1,23
391,390,2093,837200,0,2364,2364,93.19923555,295.841461,195066,194,0,31,1,328
392,391,2074,829600,0,14444,14444,358.9498554,2017.955323,744462,153,0,38,1,62
393,392,2058,823200,0,82813,82813,2374.011176,13582.9041,4885715,165,0,46,1,55
394,393,1650,660000,0,323,323,11.28242424,39.7403115,18616,94,0,47,1,24
395,394,2500,1000000,0,8818,8818,232.9012,1216.542042,582253,202,0,16,1,105
396,395,2500,1000000,0,400,400,10.164,32.39062062,25410,112,0,33,1,21
397,396,2500,1000000,0,3294,3294,72.7388,381.4326333,181847,164,0,24,1,35
398,397,2500,1000000,0,36956,36956,251.7132,2834.095512,629283,140,0,31,1,30
399,398,2500,1000000,0,36475,36475,1406.7724,6309.052227,3516931,203,0,33,1,166
400,399,2500,1000000,0,29435,29435,119.08,1454.343927,297700,163,0,37,1,44
401,400,2500,1000000,0,372,372,10.772,33.49331898,26930,116,0,26,1,21
402,401,2500,1000000,0,9517,9517,95.348,706.2161616,238370,173,0,38,1,49
403,402,2500,1000000,0,9155,9155,330.6316,1615.943424,826579,157,0,47,3,43
404,403,2500,1000000,0,2545,2545,75.5968,342.7944303,188992,166,0,34,1,45
405,404,2500,1000000,0,260,260,10.9892,31.30937692,27473,117,0,41,1,31
406,405,2500,1000000,0,1503,1503,40.5088,164.5717871,101272,163,0,41,1,59
407,406,2500,1000000,0,17837,17837,439.5384,2424.37522,1098846,191,0,31,1,56
408,407,2450,980000,0,90034,90034,1967.464082,12995.92491,4820287,145,0,22,1,34
409,408,429,171600,0,270,270,11.42890443,40.10339439,4903,43,0,14,1,15
410,409,650,260000,0,8950,8950,238.9307692,1255.768663,155305,74,0,12,1,285
411,410,874,349600,0,48065,48065,81.27116705,1627.258149,71031,75,0,20,1,41
412,411,1650,660000,0,48063,48063,2541.04,10239.4514,4192716,146,0,24,1,120
413,412,1650,660000,0,41962,41962,1742.674545,7841.79251,2875413,164,0,27,2,228
414,413,2109,843600,0,2555,2555,33.31816027,151.3821724,70268,126,0,28,1,26
415,414,2500,1000000,0,1773,1773,42.9892,192.6780763,107473,153,0,42,1,40
416,415,2500,1000000,0,565,565,20.3512,70.60808352,50878,149,0,30,1,43
417,416,2500,1000000,0,20403,20403,418.2428,2263.382167,1045607,199,0,32,1,68
418,417,2500,1000000,0,19681,19681,285.2652,1530.829107,713163,210,0,33,2,120
419,418,2500,1000000,0,4941,4941,81.2768,419.7494293,203192,180,0,56,2,59
420,419,2500,1000000,0,721,721,19.278,73.12575412,48195,138,0,22,1,36
421,420,2500,1000000,0,1954,1954,61.1136,258.9458351,152784,171,0,18,1,53
422,421,2500,1000000,0,20639,20639,676.3008,3398.082773,1690752,214,0,25,1,138
423,422,2474,989600,0,90224,90224,865.5521423,8654.65648,2141376,137,0,32,1,27
424,423,1350,540000,0,675,675,19.02222222,60.78677569,25680,98,0,25,1,47
425,424,2500,1000000,0,274,274,9.9432,30.5953587,24858,102,0,37,1,24
426,425,2500,1000000,0,1157,1157,31.5512,134.8351771,78878,141,0,28,1,25
427,426,2500,1000000,0,23100,23100,883.8476,4198.012354,2209619,168,0,46,2,64
428,427,2500,1000000,0,19692,19692,111.3996,1248.186887,278499,155,0,39,1,43
429,428,2500,1000000,0,278,278,11.4996,34.24782037,28749,115,0,61,1,26
430,429,2500,1000000,0,567,567,17.912,65.42826496,44780,128,0,39,1,31
431,430,2500,1000000,0,2087,2087,52.644,220.2743536,131610,167,0,27,1,50
432,431,2500,1000000,0,24614,24614,658.9596,3745.304398,1647399,153,0,26,1,35
433,432,2500,1000000,0,373,373,13.5972,39.16422541,33993,128,0,29,1,32
434,433,1350,540000,0,1041,1041,35.1237037,135.2963615,47417,124,0,19,1,53
435,434,2500,1000000,0,993,993,26.688,113.0518193,66720,144,0,51,1,40
436,435,2500,1000000,0,1663,1663,41.534,182.383541,103835,166,0,34,1,43
437,436,2500,1000000,0,25473,25473,629.7676,3582.943095,1574419,191,0,27,2,74
438,437,2500,1000000,0,4994,4994,143.1056,764.4080889,357764,146,0,43,1,26
439,438,2500,1000000,0,2940,2940,42.874,276.7987379,107185,130,0,29,1,26
440,439,2500,1000000,0,1744,1744,42.6548,201.7916441,106637,151,0,38,1,33
441,440,2500,1000000,0,2203,2203,50.57,230.8488014,126425,164,0,31,1,43
442,441,2500,1000000,0,30799,30799,733.2508,4147.060631,1833127,179,0,28,1,51
443,442,2500,1000000,0,1358,1358,34.6888,160.7792921,86722,131,0,34,1,24
444,443,1306,522400,0,1280,1280,22.39050536,133.1235044,29242,77,0,15,1,26
445,444,2500,1000000,0,1722,1722,56.8612,233.6925868,142153,184,0,19,1,68
446,445,2500,1000000,0,44695,44695,1370.186,6791.415209,3425465,218,0,35,1,141
447,446,2500,1000000,0,25599,25599,335.2844,1770.898834,838211,208,0,20,1,103
448,447,2500,1000000,0,1655,1655,27.1612,134.5162236,67903,145,0,31,1,37
449,448,2500,1000000,0,2645,2645,69.91,357.6669181,174775,152,0,43,1,38
450,449,2500,1000000,0,1332,1332,30.254,148.3955117,75635,141,0,20,1,32
451,450,2500,1000000,0,1515,1515,21.6416,96.84391746,54104,139,0,33,1,40
452,451,2500,1000000,0,31989,31989,796.8088,4871.640818,1992022,190,0,33,1,63
453,452,2500,1000000,0,36233,36233,1058.3692,5662.519669,2645923,209,0,55,1,127
454,453,500,200000,0,36501,36501,1362.68,6778.961084,681340,65,0,10,2,56
455,454,100,40000,0,96247,96247,9752.61,28778.08654,975261,30,0,17,2,1367
456,455,1300,520000,0,213,213,11.65692308,30.43948584,15154,88,0,23,1,37
457,456,2500,1000000,0,50650,50650,1557.9832,8368.797484,3894958,210,0,25,1,123
458,457,2500,1000000,0,44771,44771,136.1072,1624.726285,340268,170,0,28,1,41
459,458,2500,1000000,0,3979,3979,82.4884,408.5275475,206221,181,0,45,2,51
460,459,2500,1000000,0,1675,1675,33.1984,143.8800662,82996,176,0,25,1,42
461,460,2500,1000000,0,665,665,20.4588,81.06005861,51147,128,0,41,1,30
462,461,2500,1000000,0,1541,1541,51.1992,210.0870703,127998,161,0,33,1,41
463,462,2500,1000000,0,2441,2441,95.0476,416.1049989,237619,176,0,33,1,58
464,463,2500,1000000,0,3313,3313,84.1856,399.6972664,210464,163,0,40,1,36
465,464,2500,1000000,0,412,412,9.998,37.09809154,24995,103,0,41,1,23
466,465,2500,1000000,0,137021,137021,2741.29,16838.71923,6853225,172,0,32,1,48
467,466,845,338000,0,97819,97819,1397.585799,11433.54343,1180960,72,0,25,1,32
468,467,1300,520000,0,60863,60863,1958.100769,9974.72004,2545531,127,0,32,1,55
469,468,2500,1000000,0,50662,50662,102.4736,1759.818087,256184,188,0,34,1,62
470,469,2500,1000000,0,1307,1307,27.0948,107.8502156,67737,154,0,22,1,39
471,470,2500,1000000,0,644,644,13.0188,54.17228116,32547,120,0,39,1,22
472,471,2500,1000000,0,432,432,10.472,39.98417207,26180,109,0,21,1,17
473,472,2500,1000000,0,1245,1245,20.4016,79.43195023,51004,154,0,38,1,38
474,473,2500,1000000,0,3761,3761,132.7008,557.2011006,331752,189,0,31,1,72
475,474,2500,1000000,0,474,474,15.6988,59.91919291,39247,121,0,42,1,21
476,475,2500,1000000,0,5763,5763,147.2116,766.5547597,368029,191,0,31,1,63
477,476,2500,1000000,0,5763,5763,36.6732,347.68367,91683,152,0,15,1,43
478,477,2500,1000000,0,140454,140454,2325.5668,17555.25625,5813917,219,0,18,1,154
479,478,1650,660000,0,140806,140806,1481.262424,14185.44645,2444083,125,0,33,1,45
480,479,390,156000,0,389,389,27.08974359,61.2854159,10565,59,0,9,1,111
481,480,750,300000,0,106,106,7.429333333,19.11033768,5572,54,0,17,1,18
482,481,1100,440000,0,195,195,6.06,19.21140854,6666,59,0,19,1,14
483,482,2500,1000000,0,2997,2997,68.654,296.8597431,171635,196,0,30,1,80
484,483,2500,1000000,0,646,646,14.9784,54.35659604,37446,125,0,48,1,29
485,484,2500,1000000,0,1867,1867,80.5596,299.322451,201399,175,0,37,1,52
486,485,2500,1000000,0,5415,5415,220.5428,840.6899301,551357,207,0,35,1,92
487,486,2500,1000000,0,12053,12053,286.0964,1400.762537,715241,195,0,27,1,86
488,487,2485,994000,0,7382,7382,80.47002012,593.5608743,199968,140,0,44,1,28
489,488,1750,700000,0,6996,6996,167.2794286,969.2352191,292739,122,0,33,1,37
490,489,1721,688400,0,143362,143362,2529.583963,18571.73357,4353414,138,0,25,1,51
491,490,1122,448800,0,140990,140990,1781.104278,15635.82972,1998399,94,0,21,1,43
492,491,260,104000,0,5891,5891,123.7884615,765.7736093,32185,25,0,16,1,17
493,492,1588,635200,0,5059,5059,158.2915617,637.2520598,251367,159,0,40,1,200
494,493,2290,916000,0,700,700,20.39737991,78.70308025,46710,125,0,34,1,35
495,494,1300,520000,0,511,511,19.56615385,73.10860894,25436,84,0,29,1,30
496,495,1300,520000,0,653,653,17.22230769,62.92568726,22389,101,0,18,1,36
497,496,1300,520000,0,14233,14233,346.5953846,1920.296461,450574,134,0,15,1,193
