OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
238,237,2500,1000000,0.036604434,13.11286354,13.07625911,2.208049026,1.609870821,5520.122565,1.846633017,4.050943661
239,238,2500,1000000,0.047992986,11.38712597,11.33913298,3.522049332,2.07925184,8805.12333,3.238213539,6.358392239
240,239,2106,842400,0.134995311,19.89775276,19.76275745,4.981866578,3.190003109,10491.81101,4.43824482,9.192334175
241,240,1050,420000,0.222914249,23.65393829,23.43102404,5.688028024,4.073047075,5972.429425,4.700206995,10.56585665
242,241,1007,402800,0.291936159,12.8537159,12.56177974,4.395767359,2.419728378,4426.53773,4.00807333,7.59251976
243,242,295,118000,0.405129403,14.83364487,14.42851546,5.853915983,3.344883003,1726.905215,5.487487316,11.26261902
244,243,300,120000,0.25829491,5.893762589,5.635467678,2.657444118,1.199539041,797.2332355,2.497254491,4.404176235
245,244,2500,1000000,0.065117575,8.121168137,8.056050561,2.7115429,1.374599862,6778.85725,2.616555095,4.526742935
246,245,2500,1000000,0.059821542,7.852241516,7.792419974,2.066621732,1.173308579,5166.554331,1.898761868,3.597320366
247,246,2500,1000000,0.029272515,11.95751095,11.92823843,2.466272126,1.54855489,6165.680314,2.178141475,4.463915825
248,247,2500,1000000,0.116682127,8.60929203,8.492609903,2.746884513,1.397174451,6867.211283,2.649914026,4.583381176
249,248,2500,1000000,0.052083224,11.79038906,11.73830584,3.05366807,1.8584253,7634.170175,2.678300619,5.564939976
250,249,2500,1000000,0.0334346,9.659371376,9.625936776,2.122626774,1.363799127,5306.566935,1.837664306,3.826874495
251,250,2500,1000000,0.017207429,9.212341309,9.19513388,2.131224225,1.248579489,5328.060562,1.961121023,3.679341555
252,251,2500,1000000,0.012421284,7.964344501,7.951923218,2.019429757,1.132488125,5048.574393,1.837669253,3.566353798
253,252,2500,1000000,0.041100252,6.683791637,6.642691385,2.412718409,1.21158264,6031.796024,2.31193769,4.057989597
254,253,2500,1000000,0.117006011,12.71423912,12.59723311,2.619615372,1.669509717,6549.038429,2.278710604,4.818902969
255,254,2500,1000000,0.046542767,7.540037155,7.493494388,1.916842421,1.08554785,4792.106053,1.780136704,3.242521286
256,255,2500,1000000,0.035893362,5.741858959,5.705965597,1.666083271,0.920013777,4165.208178,1.518906355,2.893296051
257,256,2500,1000000,0.027786266,9.596703529,9.568917263,2.299821379,1.427682286,5749.553448,2.051680326,4.228560448
258,257,2500,1000000,0.06440331,21.89045143,21.82604812,4.805017489,3.546396953,12012.54372,3.865952253,9.99758625
259,258,2500,1000000,0.129810512,20.88268661,20.7528761,4.371120555,2.944737853,10927.80139,3.722438097,8.189509392
260,259,2500,1000000,0.028492123,16.52912903,16.50063691,3.653935484,2.263240639,9134.838711,3.279594183,6.384931087
261,260,1850,740000,0.050747756,9.777258873,9.726511117,2.258407453,1.461190302,4178.053789,1.989196301,4.041692019
262,261,83,33200,0.206660107,4.09914732,3.892487213,1.602207164,1.065336936,132.9831946,1.309387684,3.414347172
263,262,300,120000,0.162016481,5.062848091,4.90083161,1.813601331,1.051010679,544.0803992,1.696945369,3.302037334
264,263,2500,1000000,0.046268459,6.036315441,5.990046982,1.819713761,1.024211216,4549.284403,1.662005544,3.226652861
265,264,2500,1000000,0.030481432,10.54117584,10.51069441,2.165358601,1.293794783,5413.396503,1.97768724,3.816425228
266,265,2500,1000000,0.046799082,5.367384911,5.320585828,2.130167289,1.085158571,5325.418223,2.035102129,3.590992689
267,266,2500,1000000,0.053043287,5.730867386,5.677824099,1.974013054,1.0432807,4935.032635,1.851124465,3.391287088
268,267,2500,1000000,0.033325855,7.536114693,7.502788838,2.232208295,1.261828454,5580.520739,2.023789644,3.920458794
269,268,2500,1000000,0.070025317,8.310519218,8.240493901,2.186560826,1.496784162,5466.402065,1.821716905,4.317610598
270,269,2500,1000000,0.028818481,13.78156853,13.75275005,1.910106292,1.3523857,4775.26573,1.673839986,3.499800181
271,270,2500,1000000,0.012421284,5.961297989,5.948876705,1.722381095,0.980254567,4305.952738,1.560986638,3.056281328
272,271,2500,1000000,0.082643211,7.885987759,7.803344548,2.212266616,1.281745375,5530.66654,2.001782358,3.858883286
273,272,2500,1000000,0.101424955,11.69558907,11.59416411,3.186999846,2.088894677,7967.499615,2.613956451,6.15106287
274,273,2500,1000000,0.009113143,11.15538788,11.14627474,2.480388675,1.889211163,6200.971688,1.948191404,5.066796303
275,274,2500,1000000,0.068059899,10.34727859,10.2792187,1.952146505,1.306713843,4880.366262,1.672697723,3.503175259
276,275,2500,1000000,0.086361535,10.42420769,10.33784615,2.156607052,1.350810217,5391.51763,1.910479546,3.868582749
277,276,2500,1000000,0.039341841,19.98773384,19.948392,3.243751451,2.344684097,8109.378628,2.652638435,6.313200951
278,277,2500,1000000,0.050747756,39.65846252,39.60771477,4.956094126,4.693564486,12390.23531,3.876727104,8.618270874
279,278,2500,1000000,0.030407937,17.99025726,17.95984933,3.850923688,2.636237888,9627.30922,3.273010015,7.479851246
280,279,2430,972000,0,10.62292767,10.62292767,2.308830383,1.676208184,5610.457831,1.864125371,4.408687115
281,280,2385,954000,0.030420389,10.32969379,10.29927341,2.51593967,1.804157761,6000.516112,1.997458816,5.202817917
282,281,2383,953200,0.146099508,9.516037941,9.369938433,2.591687389,1.645349656,6175.991048,2.278499842,4.831034184
283,282,1170,468000,0,11.21010303,11.21010303,2.024208716,1.791813512,2368.324197,1.469740272,4.225814819
284,283,1000,400000,0.082759015,7.626686573,7.543927558,2.029590675,1.439946385,2029.590675,1.624193788,3.950715661
285,284,1000,400000,0.090948418,12.62220383,12.53125541,3.604931377,2.647243816,3604.931377,2.685267925,7.552265024
286,285,1000,400000,0.213150144,15.79795933,15.58480918,4.089799021,2.763737868,4089.799021,3.520550847,7.824606752
287,286,206,82400,0.065003857,8.999322891,8.934319034,4.313767761,2.007065275,888.6361587,3.946608305,7.447253942
288,287,1610,644000,0.003185059,6.831511974,6.828326915,1.972496261,1.236850673,3175.71898,1.712193251,3.717535496
289,288,1955,782000,0,8.119476318,8.119476318,1.964216025,1.245062653,3840.04233,1.733632565,3.569543839
290,289,1950,780000,0.018518515,10.12155628,10.10303777,2.289140069,1.448831528,4463.823134,1.969354272,4.245589733
291,290,351,140400,0.089133002,6.381012917,6.291879915,2.174623473,1.210625448,763.2928391,1.969230533,3.738048077
292,291,700,280000,0.16347298,7.743605137,7.580132157,2.332573584,1.359764806,1632.801509,2.028310299,4.162847996
293,292,2500,1000000,0.00960285,15.55327511,15.54367226,2.764640625,2.099293164,6911.601563,2.180382729,5.554578304
294,293,2500,1000000,0,13.58913898,13.58913898,2.341347658,1.990148292,5853.369145,1.970987201,4.414482069
295,294,2500,1000000,0,12.63261032,12.63261032,2.283762868,1.411434569,5709.40717,2.056035757,4.047144413
296,295,2500,1000000,0.054637611,8.895399094,8.840761483,2.148238322,1.159495185,5370.595806,2.006897449,3.565949512
297,296,2500,1000000,0.035375364,11.37916565,11.34379029,2.36499948,1.507390504,5912.498701,2.127955675,4.095705986
298,297,2500,1000000,0.183232084,14.76087284,14.57764076,3.49072383,2.239587762,8726.809576,3.020772338,6.502366066
299,298,2500,1000000,0.105841026,19.05925941,18.95341839,2.967372624,2.320919407,7418.43156,2.351306915,5.640731668
300,299,2500,1000000,0.068260118,7.552621841,7.484361723,2.124212869,1.271424749,5310.532172,1.89219892,3.774097681
301,300,2500,1000000,0.051029101,9.912498474,9.861469373,2.172815335,1.342297127,5432.038338,1.920127571,3.821821928
302,301,2500,1000000,0.033234585,11.20514774,11.17191316,2.487788752,1.644413838,6219.47188,2.099224687,4.79123497
303,302,2350,940000,0.045471244,7.021761417,6.976290174,2.005928647,1.137473596,4713.932321,1.819967985,3.562453747
304,303,2000,800000,0.078082964,10.14824867,10.07016571,2.569783711,1.57199089,5139.567423,2.328914642,4.509447861
305,304,2141,856400,0.029452028,13.52048492,13.4910329,3.007640155,2.026016321,6439.357572,2.532510519,5.918660641
306,305,2500,1000000,0.069642559,18.77760696,18.70796441,4.074951449,2.847746419,10187.37862,3.362561941,7.913581181
307,306,2500,1000000,0.0800642,32.49525833,32.41519413,4.682308357,3.741965055,11705.77089,3.824598432,8.343388557
308,307,2500,1000000,0.099103682,14.79641056,14.69730688,4.40686457,2.628205619,11017.16142,3.962182045,8.188422394
309,308,2500,1000000,0.068235151,15.07171059,15.00347544,2.316731126,1.765664764,5791.827816,1.902427673,4.335449934
310,309,2500,1000000,0.01387721,9.697904587,9.684027377,2.251016793,1.45195891,5627.541981,1.959906101,4.198624182
311,310,2500,1000000,0.048521597,10.3799324,10.33141081,2.28857414,1.461317684,5721.435351,2.046938539,4.164381742
312,311,2500,1000000,0.007805272,7.637082577,7.629277304,1.799537762,1.215637429,4498.844406,1.535898805,3.489679408
313,312,2500,1000000,0.048521597,9.422888756,9.374367159,1.989196792,1.422635199,4972.99198,1.642822266,3.991674781
314,313,2500,1000000,0.049527217,14.19961452,14.15008731,3.302167688,2.140611503,8255.419221,2.931349039,6.331301212
315,314,2500,1000000,0.030761836,9.401908875,9.371147038,2.633221886,1.410589746,6583.054716,2.453843117,4.481320858
316,315,2500,1000000,0.097671635,9.768343925,9.67067229,2.641141872,1.532289793,6602.85468,2.419608593,4.536048889
317,316,2500,1000000,0,6.050706863,6.050706863,1.689392252,1.080257908,4223.480629,1.439555526,3.182852292
318,317,2500,1000000,0.006805084,7.656703949,7.649898865,1.962574735,1.270662893,4906.436837,1.659433722,3.731255841
319,318,2500,1000000,0,7.692278862,7.692278862,1.89813419,1.283107403,4745.335476,1.602667809,3.61502676
320,319,450,180000,0.030355198,4.771558285,4.741203086,1.915934444,0.936825706,862.1704996,1.827154994,3.189048052
321,320,82,32800,0.384228587,5.110251427,4.72602284,2.416843344,1.196209076,198.1811542,2.273350477,4.283701181
322,321,1428,571200,0.084742226,14.10296917,14.01822694,5.118772778,2.836166007,7309.607527,4.809498787,9.135400772
323,322,1511,604400,0.060909621,10.06865597,10.00774635,3.672385298,2.004841855,5548.974186,3.478457928,6.420532227
324,323,1650,660000,0.057354949,9.104044914,9.046689965,2.69597643,1.78230879,4448.361109,2.19812727,5.31330204
325,324,1811,724400,0.018129027,7.118716717,7.10058769,2.207740653,1.230303897,3998.218323,2.000237226,3.970130444
326,325,1500,600000,0.039360147,11.89347935,11.8541192,2.30259946,1.439657763,3453.899191,2.054526687,3.771712947
327,326,1500,600000,0.058323916,10.36440945,10.30608553,2.0212763,1.488025797,3031.914449,1.646245718,3.819730997
328,327,1597,638800,0.152015105,8.10201931,7.950004205,2.585327348,1.456795355,4128.767775,2.378124475,4.534414673
329,328,1884,753600,0.118160784,10.43186378,10.313703,2.580533062,1.848278077,4861.724289,2.070618629,5.232234478
330,329,1679,671600,0.053456858,7.384562016,7.331105158,2.061406129,1.262940716,3461.10089,1.838585973,3.788539886
331,330,2422,968800,0.015612449,6.129466534,6.113854084,2.05211301,1.150757846,4970.217709,1.90046984,3.645766473
332,331,2040,816000,0.098400675,8.487535477,8.389134802,2.031361679,1.185475021,4143.977826,1.810925782,3.5472651
333,332,1050,420000,0.030355198,15.51192188,15.48156668,3.50860693,2.628415542,3684.037276,2.832315922,7.094735718
334,333,750,300000,0.031267662,8.371449471,8.340181809,2.590238637,1.544146815,1942.678977,2.34188056,4.591137409
335,334,2500,1000000,0.114002109,23.27231598,23.15831387,4.659461238,3.077596638,11648.6531,3.994713902,8.534052849
336,335,2500,1000000,0.057327874,22.13907433,22.08174645,5.004138955,3.000532799,12510.34739,4.563033342,8.708872986
337,336,2500,1000000,0.098021522,15.63328266,15.53526114,3.771944672,2.296435385,9429.86168,3.322072625,6.829171515
338,337,2500,1000000,0.078982674,8.138641357,8.059658684,1.876972182,1.096024722,4692.430455,1.692678392,3.305920792
339,338,2500,1000000,0.028015206,6.974055767,6.946040561,1.873471929,1.086144949,4683.679823,1.685809493,3.340716314
340,339,2500,1000000,0.022923147,4.525043964,4.502120817,1.505520285,0.802700585,3763.800712,1.414307594,2.565656662
341,340,2500,1000000,0.040121302,8.517601967,8.477480665,1.593416722,1.12087593,3983.541804,1.29968679,2.928014731
342,341,2500,1000000,0.064379096,7.678122044,7.613742948,1.770479797,1.17638102,4426.199492,1.546268225,3.324453878
343,342,2500,1000000,0.050204363,8.496982574,8.446778212,2.314791,1.364537351,5786.9775,2.096200943,4.197875547
344,343,2500,1000000,0.132337272,9.625888824,9.493551552,2.506151486,1.331688376,6265.378715,2.341374874,4.170537758
345,344,2500,1000000,0.089685611,10.90564442,10.81595881,2.68375324,1.522522093,6709.3831,2.464291096,4.749791193
346,345,2500,1000000,0.067280747,7.510355473,7.443074726,2.261829475,1.308074772,5654.573686,2.057053328,4.091901779
347,346,2500,1000000,0.049314842,7.656703949,7.607389107,2.025137539,1.111814249,5062.843847,1.870028257,3.512953615
348,347,2500,1000000,0.009031525,6.597303391,6.588271866,2.146119839,1.122407062,5365.299598,2.002548456,3.769010496
349,348,450,180000,0.143482983,6.258649826,6.115166843,1.939364768,1.038158659,872.7141457,1.72591126,3.337891769
350,349,182,72800,0.124240167,8.876838684,8.752598517,2.503773421,2.268725123,455.6867627,1.503764153,6.780817032
351,350,126,50400,0.26348567,4.511890888,4.248405218,1.71542748,1.073554115,216.1438625,1.352956533,3.453523397
352,351,375,150000,0.298802435,9.215685844,8.916883409,3.240600914,2.128348342,1215.225343,2.608483791,6.593864441
353,352,1090,436000,0.040172487,32.30270004,32.26252756,5.616971841,4.828865162,6122.499306,4.260591984,11.81896734
354,353,2007,802800,0.016722241,29.05725861,29.04053636,4.287174679,3.103170411,8604.359581,3.737159252,7.551811981
355,354,2384,953600,0.121120706,15.50690746,15.38578676,4.058534735,2.380528115,9675.546807,3.667168856,7.059800053
356,355,1050,420000,0.117365681,11.86780167,11.75043599,2.69740296,1.671751382,2832.273108,2.449985743,4.840374994
357,356,1028,411200,0.029735247,11.55215836,11.52242311,2.302095275,1.492538791,2366.553943,1.971806526,4.270440483
358,357,1000,400000,0.075665064,4.667832851,4.592167787,1.521915535,0.796387601,1521.915535,1.384095311,2.661054492
359,358,1042,416800,0.048852768,5.051720619,5.002867851,1.294674205,0.799521829,1349.050522,1.177435815,2.327637124
360,359,1050,420000,0.065409899,5.439001083,5.373591185,1.635708041,1.021830917,1717.493443,1.374601424,3.216280079
361,360,1050,420000,0.076230079,6.334213734,6.257983655,1.992308101,1.140919569,2091.923506,1.783922017,3.454022408
362,361,2007,802800,0.080725454,8.139245033,8.058519579,2.164361245,1.263547586,4343.873018,1.942298293,3.939286947
363,362,2500,1000000,0.028451461,5.518308163,5.489856701,1.862076621,1.046557269,4655.191553,1.678684831,3.310539913
364,363,2168,867200,0.009479233,5.88746357,5.877984337,1.937794805,1.098134519,4201.139136,1.771045804,3.523133039
365,364,1150,460000,0.108595379,5.714467049,5.60587167,2.286730071,1.117911913,2629.739582,2.227408409,3.776971579
366,365,1150,460000,0.075421654,5.179334164,5.10391251,1.815666955,0.967706657,2088.016998,1.684919357,3.150924683
367,366,207,82800,0.141934708,3.929876804,3.787942097,1.684618492,0.943100124,348.7160278,1.491809011,3.057773924
368,367,1650,660000,0.070066288,12.95025921,12.88019292,3.812728193,2.091320303,6291.001518,3.631593227,6.653882027
369,368,2259,903600,0.105516665,12.97408199,12.86856533,3.02596879,1.678592915,6835.663496,2.754556179,5.217796707
370,369,1660,664000,0.070376076,7.582918167,7.512542091,1.956790163,1.104301383,3248.27167,1.805255413,3.462837672
371,370,2500,1000000,0.040117495,7.206486702,7.166369207,1.913286848,1.223528079,4783.21712,1.63995856,3.590125346
372,371,1900,760000,0.028947972,6.480305672,6.4513577,2.053974556,1.127421357,3902.551656,1.902097821,3.636416435
373,372,33,13200,0.451039553,5.27606535,4.825025797,2.494095042,1.221540798,82.30513638,2.645623207,3.779182386
374,373,51,20400,0.490668595,6.087735176,5.597066581,2.682769544,1.377987988,136.8212467,2.645258904,4.281126976
375,374,1650,660000,0.030697476,7.368531704,7.337834228,2.275724076,1.257680736,3754.944726,2.121315956,3.975539446
376,375,2500,1000000,0.05490724,7.390437126,7.335529886,1.963461204,1.232629578,4908.653011,1.714452624,3.665563846
377,376,1900,760000,0.030355198,6.837296963,6.806941764,2.015506266,1.212208637,3829.461906,1.790033221,3.766830444
378,377,2070,828000,0.030355198,4.986894131,4.956538932,1.664955889,0.867555617,3446.458691,1.60578841,2.798976183
379,378,1621,648400,0.049435578,6.259843826,6.210408248,2.085822214,1.162171835,3381.117808,1.918609142,3.772399902
380,379,2500,1000000,0.028031129,6.62120676,6.593175631,2.132396871,1.109966251,5330.992176,2.031858444,3.628018475
381,380,2373,949200,0.140174925,6.546380043,6.406205118,2.15014825,1.118519225,5102.301798,2.03339529,3.67398324
382,381,1950,780000,0.023279073,8.090097427,8.066818355,2.41874894,1.236375615,4716.560433,2.329965711,3.994366527
383,382,1950,780000,0,8.211578369,8.211578369,2.513846244,1.287632599,4902.000176,2.408363342,4.093320847
384,383,1987,794800,0.07319545,7.433719635,7.360524185,2.512389595,1.26243033,4992.118125,2.382604599,4.295265675
385,384,1988,795200,0.120908275,7.337055206,7.216146931,2.254048417,1.242627807,4481.048253,2.050659537,3.846928334
386,385,2000,800000,0.118196532,5.488865852,5.37066932,1.959178478,1.031951142,3918.356956,1.838861048,3.347944021
387,386,2000,800000,0.01286739,9.028400421,9.015533031,2.075013241,1.263973761,4150.026483,1.788235903,3.633274317
388,387,2049,819600,0.022776458,9.123167992,9.100391533,2.428253043,1.558097185,4975.490485,2.150691271,4.646804333
389,388,2050,820000,0.1919,7.016192436,6.824292436,2.047700801,1.098450121,4197.786642,1.882586241,3.430191231
390,389,2467,986800,0.091003694,6.838655472,6.747651778,1.976814483,1.083747944,4876.801329,1.823607564,3.472056437
391,390,2100,840000,0.020391449,4.731018066,4.710626617,1.744264369,0.90498563,3662.955174,1.638985753,3.000515699
392,391,2100,840000,0.018824024,4.568132401,4.549308376,1.522820601,0.816159812,3197.923261,1.427276611,2.667553306
393,392,2058,823200,0.038779102,4.639192581,4.600413479,1.43722259,0.760417937,2957.80409,1.32803452,2.523103237
394,393,1648,659200,0.081272639,12.93746376,12.85619112,2.561917185,1.699362522,4222.03952,2.272158861,4.386631012
395,394,2500,1000000,0.116719872,6.491426468,6.374706596,2.414370951,1.19603308,6035.927379,2.322960615,3.965428829
396,395,2500,1000000,0.014393652,6.326405525,6.312011873,2.306137023,1.200349683,5765.342557,2.10852623,3.958122015
397,396,2500,1000000,0.08454749,7.715694427,7.631146938,2.336995999,1.307258189,5842.489997,2.14359355,4.06002636
398,397,2500,1000000,0.137354046,12.48381805,12.34646401,2.862149613,1.717596196,7155.374032,2.576794386,4.948667526
399,398,2500,1000000,0.093335211,6.658511162,6.565175951,2.399461131,1.255938602,5998.652828,2.249371529,4.145278931
400,399,2500,1000000,0.037253987,6.591091156,6.553837169,2.240378331,1.165369468,5600.945827,2.073775291,3.908044386
401,400,2500,1000000,0.021420104,9.240122795,9.218702691,2.047419988,1.390411312,5118.54997,1.741761446,3.810224771
402,401,2500,1000000,0.0568932,7.525013447,7.468120247,2.449045811,1.447269521,6122.614528,2.233356476,4.540168762
403,402,2500,1000000,0.030355198,9.177131653,9.146776455,2.255051372,1.435137568,5637.628431,2.012738943,4.287175179
404,403,2500,1000000,0.071275756,7.548718452,7.477442697,2.422444445,1.391891213,6056.111112,2.195521593,4.338626385
405,404,2500,1000000,0.088041693,9.979194641,9.891152948,2.291977996,1.432929165,5729.944989,1.976255059,4.064910555
406,405,2500,1000000,0.084682494,6.982967377,6.898284882,1.997524771,1.128072958,4993.811927,1.818917632,3.432761431
407,406,2500,1000000,0.018824024,6.090486526,6.071662502,1.546664303,0.955580356,3866.660758,1.355343282,2.881590366
408,407,2466,986400,0.060055673,3.856627941,3.796572268,1.248159075,0.686184064,3077.960279,1.159143031,2.197737932
409,408,429,171600,0.145346627,5.209860802,5.064514175,1.959703741,1.023100268,840.7129051,1.854121208,3.400741816
410,409,650,260000,0.244222984,7.547604561,7.303381577,2.868156466,1.516127559,1864.301703,2.649249196,5.0012393
411,410,870,348000,0.138901919,7.880476475,7.741574556,2.748492889,1.269219475,2391.188814,2.685195565,4.390688419
412,411,1650,660000,0.039514594,8.865301132,8.825786538,2.334226833,1.395498186,3851.474274,2.057223558,4.33377409
413,412,1643,657200,0.051247209,7.137140751,7.085893542,2.278601644,1.231810231,3743.742501,2.086787462,3.928522825
414,413,2086,834400,0.065668561,9.307826996,9.242158435,2.18836889,1.3340858,4564.937504,1.93669796,3.765271425
415,414,2500,1000000,0.011921919,6.901297092,6.889375173,1.935793747,1.07986424,4839.484368,1.780891299,3.470234632
416,415,2500,1000000,0.030596739,11.15082932,11.12023258,2.446815994,1.426577487,6117.039984,2.29308939,4.245527267
417,416,2500,1000000,0.063726805,15.64112282,15.57739601,3.427623805,2.072014201,8569.059513,3.041116834,6.166749287
418,417,2500,1000000,0.040121302,17.17268372,17.13256241,3.636087959,2.37686792,9090.219897,3.144033074,7.019631863
419,418,2500,1000000,0.137993231,11.75653267,11.61853944,3.181067859,1.867592254,7952.669647,2.969316363,5.565464973
420,419,2500,1000000,0.055290923,9.67390728,9.618616357,2.810346313,1.698580713,7025.865782,2.584034085,5.108620167
421,420,2500,1000000,0.100815728,7.378555775,7.277740046,2.066574529,1.226684563,5166.436323,1.875770092,3.579305816
422,421,2500,1000000,0.050461784,5.220246792,5.169785008,1.763516796,1.02741586,4408.791989,1.59594804,3.249013996
423,422,2500,1000000,0.04203118,3.666773319,3.624742139,1.353029208,0.718276356,3382.573021,1.250127554,2.384514093
424,423,1350,540000,0.101866812,5.101216316,4.999349505,1.670287613,0.793821763,2254.888277,1.615942538,2.708284235
425,424,2500,1000000,0.072079703,4.650249004,4.578169301,1.68153701,0.868614225,4203.842525,1.605695367,2.921319485
426,425,2500,1000000,0.030355198,6.7745471,6.744191902,1.994102981,1.066848138,4985.257452,1.860112906,3.346253872
427,426,2500,1000000,0.086371839,12.74419975,12.65782791,2.690333451,1.884032911,6725.833628,2.241185188,5.115508175
428,427,2500,1000000,0.018391613,29.61776352,29.59937191,4.314109719,3.903555024,10785.2743,3.328378558,8.448966122
429,428,2500,1000000,0.125685051,25.12827682,25.00259177,4.838552694,3.585944947,12096.38173,4.033237219,9.465761375
430,429,2500,1000000,0.130595148,34.28064346,34.15004832,4.222250189,4.0717201,10555.62547,3.07147634,7.628352165
431,430,2500,1000000,0.082690626,7.838920116,7.75622949,2.207732943,1.206283231,5519.332358,1.997249484,3.878630018
432,431,2500,1000000,0.040385764,7.044902802,7.004517037,1.841335064,1.120036567,4603.33766,1.622069657,3.454765558
433,432,2500,1000000,0,3.69747901,3.69747901,1.328817745,0.741059814,3322.044363,1.199814677,2.32579565
434,433,1312,524800,0,5.734007359,5.734007359,1.712375998,0.984884345,2246.637309,1.56599319,3.08400948
435,434,2500,1000000,0.060183331,5.592859268,5.532675937,1.740057576,0.956339539,4350.143939,1.588739395,3.058447838
436,435,2500,1000000,0.046283904,6.901838779,6.855554875,1.820050904,1.050743707,4550.127261,1.649709105,3.169322014
437,436,2500,1000000,0.047736496,10.1311512,10.0834147,3.065837018,2.007473912,7664.592545,2.592370749,5.961495256
438,437,2500,1000000,0.155612111,34.70258713,34.54697502,6.267953337,5.396981194,15669.88334,4.568052292,13.30500698
439,438,2500,1000000,0.087588355,27.11343002,27.02584167,5.907644795,4.300509308,14769.11199,4.687995911,11.78712835
440,439,2500,1000000,0.059103876,27.20500183,27.14589795,3.687147048,2.78163255,9217.867621,3.115313053,6.281878567
441,440,2500,1000000,0.095667444,8.50977993,8.414112486,2.621712578,1.531218254,6554.281445,2.312504649,4.76931982
442,441,2500,1000000,0.030255554,6.724096775,6.693841221,1.93194442,1.157782035,4829.861051,1.663150012,3.524160624
443,442,2500,1000000,0.057327874,4.926020622,4.868692748,1.333982351,0.774333815,3334.955878,1.200592875,2.334176922
444,443,1300,520000,0.060257025,4.349891663,4.289634638,1.549362465,0.780086378,2014.171204,1.543530941,2.65047884
445,444,2500,1000000,0.054573786,4.532294273,4.477720488,1.714962272,0.893276225,4287.405679,1.595765471,2.928266501
446,445,2500,1000000,0.040095843,6.040357113,6.00026127,1.917568439,0.999932549,4793.921098,1.830843806,3.219851208
447,446,2500,1000000,0.117276862,7.49349308,7.376216218,2.667600217,1.312066556,6669.000543,2.527589083,4.393270302
448,447,2500,1000000,0.030344628,14.22860336,14.19825874,3.535837892,2.410133259,8839.594729,2.959253073,6.881014299
449,448,2500,1000000,0.10940621,17.96184349,17.85243728,3.786014935,2.772186761,9465.037338,3.007864833,7.369414186
450,449,2500,1000000,0.079669222,42.49058533,42.4109161,4.224610975,4.744754208,10561.52744,2.935230494,7.745737886
451,450,2500,1000000,0.054929726,7.609819889,7.554890163,2.237897356,1.312122057,5594.743389,1.973217189,4.211808205
452,451,2500,1000000,0,5.91559267,5.91559267,1.859291985,1.075280371,4648.229962,1.687047958,3.373986721
453,452,2500,1000000,0.041341614,5.515209675,5.473868061,1.599159568,0.89671603,3997.89892,1.432689667,2.830770493
454,453,557,222800,0.077995479,5.747227669,5.66923219,1.447227125,0.889022207,806.1055086,1.249685764,2.517218876
455,454,110,44000,0.085408226,3.703564167,3.618155941,1.461106167,0.828689093,160.7216783,1.231725633,2.727808475
456,455,1300,520000,0.129781768,7.702319145,7.572537377,2.440529078,1.305433284,3172.687802,2.255761385,4.169502974
457,456,2500,1000000,0.104768865,6.459384918,6.354616053,1.950693376,1.109666359,4876.733441,1.772020936,3.444541717
458,457,2500,1000000,0.013610167,5.824902534,5.811292367,1.68002549,0.896230858,4200.063726,1.552094758,2.788891792
459,458,2500,1000000,0.033247162,7.784999847,7.751752686,2.334895123,1.337712953,5837.237808,2.126505375,4.162534237
460,459,2500,1000000,0.098486245,11.12311172,11.02462548,3.138429832,2.072132222,7846.074581,2.681743383,5.957146168
461,460,2500,1000000,0.033811063,44.75432587,44.7205148,4.722857382,6.02393924,11807.14345,2.797655106,11.96108637
462,461,2500,1000000,0.017989593,14.5867815,14.56879191,3.061529409,2.116047388,7653.823521,2.540088654,6.026144314
463,462,2500,1000000,0.059702981,7.975842953,7.916139971,2.357480284,1.309751638,5893.700709,2.227160573,4.133787155
464,463,2500,1000000,0.042427387,8.633310318,8.590882931,2.551023397,1.505127793,6377.558492,2.252500176,4.541975021
465,464,2500,1000000,0.039538126,8.085191727,8.0456536,2.236629103,1.280690466,5591.572758,2.02665925,3.922537088
466,465,2500,1000000,0.037231296,6.69574213,6.658510834,1.540786059,0.952159828,3851.965148,1.372903109,2.773919797
467,466,845,338000,0,4.222282887,4.222282887,1.349808779,0.764981837,1140.588418,1.23447454,2.449588966
468,467,1294,517600,0.030355198,6.034461975,6.004106777,1.892357687,1.082675595,2448.710847,1.737816632,3.461944914
469,468,2500,1000000,0.054855879,9.296730995,9.241875116,2.386355434,1.504002978,5965.888586,2.089684963,4.28922224
470,469,2500,1000000,0.062583692,5.50919199,5.446608298,2.010246362,1.029819479,5025.615905,1.877755761,3.40233779
471,470,2500,1000000,0.066737719,6.520452976,6.453715257,2.033179619,1.035427293,5082.949048,1.887575865,3.399984527
472,471,2500,1000000,0.095480517,10.05335999,9.957879469,2.580176665,1.811499746,6450.441663,2.081085443,4.946126795
473,472,2500,1000000,0.042956922,8.768330574,8.725373652,1.92426595,1.343927551,4810.664875,1.686171412,3.588608813
474,473,2500,1000000,0.021332849,4.293721199,4.27238835,1.376327014,0.720601494,3440.817535,1.285607934,2.38000443
475,474,2500,1000000,0,5.905971527,5.905971527,1.665304853,0.954374104,4163.262134,1.554079652,2.910620975
476,475,2500,1000000,0,5.825303078,5.825303078,1.425706398,0.956094822,3564.265996,1.225299954,2.701833963
