OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
121,120,2500,1000000,2684.026855,3785.498535,1101.47168,3292.668111,257.8336063,8231670.278,3310.589111,3623.186353
122,121,2500,1000000,0,1169.273315,1169.273315,600.7838947,275.1552142,1501959.737,627.6942139,948.2826843
123,122,2500,1000000,0,335.2610779,335.2610779,134.5475676,87.59904098,336368.9189,140,256.1249695
124,123,2500,1000000,80,1145.425659,1065.425659,622.975494,235.6867706,1557438.735,638.592041,906.2891052
125,124,2500,1000000,0,891.0667725,891.0667725,396.384029,212.9052876,990960.0726,376.5625763,698.5699463
126,125,323,129200,345.25354,1076.475708,731.222168,696.7586415,214.7209917,225053.0412,684.1052246,1006.260205
127,126,2500,1000000,460,1500,1040,994.1812484,278.4013752,2485453.121,995.0878906,1377.679199
128,127,2500,1000000,0,466.9046936,466.9046936,182.5640069,112.2610495,456410.0173,180,339.4112549
129,128,2500,1000000,600,1723.252686,1123.252686,1203.732608,271.2660071,3009331.519,1219.590027,1552.469006
130,129,2500,1000000,0,646.2197876,646.2197876,335.8009235,168.232637,839502.3088,340,565.7207703
131,130,2500,1000000,0,1287.633545,1287.633545,610.1548024,285.1027814,1525387.006,616.1168823,990.3534546
132,131,2500,1000000,0,792.4645386,792.4645386,229.592229,192.7773024,573980.5726,200,511.077301
133,132,2500,1000000,360,1422.251709,1062.251709,893.8067983,284.5942513,2234516.996,892.4123535,1283.900269
134,133,2500,1000000,220,1307.516724,1087.516724,773.7439986,283.1797741,1934359.996,772.7871704,1161.085718
135,134,2500,1000000,0,849.7058105,849.7058105,293.7380443,204.2720766,734345.1106,244.1311188,608.2762451
136,135,2500,1000000,0,440,440,201.9465826,113.5104292,504866.4566,208.8061371,349.2849731
137,136,2500,1000000,0,532.5410767,532.5410767,216.1663336,114.1814177,540415.834,220.9072266,365.1843018
138,137,2500,1000000,625.1400146,1855.69397,1230.553955,1262.886431,284.5908282,3157216.079,1266.964844,1636.86283
139,138,2500,1000000,1728.004639,3016.81958,1288.814941,2374.845888,286.5323392,5937114.719,2380.126099,2755.097144
140,139,2500,1000000,1575.436401,2471.355957,895.9195557,2047.121223,190.4940564,5117803.057,2052.315674,2300.15647
141,140,2500,1000000,0,1088.485229,1088.485229,494.0987327,269.2398977,1235246.832,490.3060303,860.999408
142,141,2500,1000000,1013.90332,2182.475586,1168.572266,1622.183193,280.0070086,4055457.983,1620.308594,2001.879102
143,142,2500,1000000,0,844.0379028,844.0379028,437.3212723,221.0911686,1093303.181,456.0701599,722.4956665
144,143,2500,1000000,560,1568.94873,1008.94873,1003.497012,237.9354253,2508742.531,980.6120605,1343.889819
145,144,2500,1000000,300,1306.139404,1006.139404,804.1625498,236.1115688,2010406.374,796.2411499,1140
146,145,2500,1000000,690.5070801,1872.431519,1181.924438,1273.874813,285.9254419,3184687.032,1275.774292,1659.397461
147,146,2500,1000000,1196.829102,2201.181396,1004.352295,1710.266658,233.5344985,4275666.644,1703.114746,2023.610571
148,147,2500,1000000,460,1444.991333,984.991333,937.4675277,207.6171358,2343668.819,933.3809814,1224.271143
149,148,2500,1000000,0,528.3937988,528.3937988,246.568127,129.2643746,616420.3175,241.6609192,430.8131714
150,149,2500,1000000,620,1484.991577,864.9915771,1041.436845,191.9279486,2603592.113,1053.944946,1288.099365
151,150,2500,1000000,140,984.0731812,844.0731812,555.3891997,189.0078214,1388472.999,551.7245483,815.8431396
152,151,2500,1000000,660,1887.326172,1227.326172,1261.00341,288.7118918,3152508.526,1261.427734,1644.055908
153,152,2500,1000000,1387.083252,2310.411133,923.3278809,1950.121902,198.0050507,4875304.755,1956.731934,2213.738989
154,153,2500,1000000,976.729248,2073.93335,1097.204102,1475.155407,257.1235517,3687888.517,1453.61615,1853.00835
155,154,2500,1000000,0,456.9463806,456.9463806,149.7269009,124.4916668,374317.2523,141.4213562,325.576416
156,155,2500,1000000,0,1024.499878,1024.499878,451.0547334,241.5579998,1127636.834,465.1881409,761.0518799
157,156,2500,1000000,1120.892456,2387.299805,1266.407349,1778.324975,287.2525816,4445812.438,1783.816101,2154.223706
158,157,2500,1000000,1370.109497,2742.626465,1372.516968,2073.986738,288.3411258,5184966.846,2085.713379,2451.554517
159,158,2500,1000000,0,447.2135925,447.2135925,105.413266,108.2007542,263533.1649,63.24555206,282.8427124
160,159,2500,1000000,791.2015991,2066.204346,1275.002747,1403.761918,270.5289511,3509404.795,1386.073608,1783.939441
161,160,2500,1000000,680,1765.672729,1085.672729,1205.25271,286.3466106,3013131.774,1202.663696,1600.125
162,161,2500,1000000,1526.433716,2464.467529,938.0338135,2001.146017,188.9992148,5002865.043,2006.888184,2250.777588
163,162,2500,1000000,439.0899658,1347.145142,908.0551758,990.4852011,182.8910782,2476213.003,1018.233765,1204.325562
164,163,2500,1000000,160,1453.40979,1293.40979,810.7566358,285.9262805,2026891.589,820.8532104,1176.605347
165,164,2500,1000000,0,625.1400146,625.1400146,170.4157128,139.1359217,426039.2821,141.4213562,375.7658997
166,165,2500,1000000,1576.959106,2817.800537,1240.841431,2224.253659,285.769955,5560634.146,2228.407593,2602.975171
167,166,2500,1000000,360.5551147,1296.919434,936.3643188,791.426108,194.4993461,1978565.27,781.0249634,1063.334351
168,167,2500,1000000,1063.014526,2299.304199,1236.289673,1630.150182,271.7860661,4075375.455,1608.974854,2017.661963
169,168,2500,1000000,140,1342.385986,1202.385986,739.7817777,275.9212242,1849454.444,749.6665649,1100.799707
170,169,2500,1000000,316.2277527,1571.368774,1255.141022,1021.412906,284.6013269,2553532.265,1043.743225,1387.184143
171,170,2500,1000000,0,733.4848633,733.4848633,222.6290303,162.2264921,556572.5757,188.6796265,466.5190186
172,171,2500,1000000,0,903.548584,903.548584,504.0166293,227.9930646,1260041.573,523.4500732,796.9943237
173,172,2500,1000000,280,1355.581055,1075.581055,824.5643566,273.8072719,2061410.891,820.9750366,1203.328735
174,173,2500,1000000,320,1547.772583,1227.772583,919.2868849,285.6715993,2298217.212,921.6289368,1296.919434
175,174,2500,1000000,0,487.0318298,487.0318298,172.1407836,116.122825,430351.959,161.2451477,341.7601624
176,175,2500,1000000,480,1594.114136,1114.114136,1023.235161,280.4100664,2558087.903,1021.958893,1405.432227
177,176,2500,1000000,140,1475.127075,1335.127075,790.5269203,285.3118782,1976317.301,783.1980591,1183.452588
178,177,2500,1000000,940,1683.448853,743.4488525,1295.492527,159.1027053,3238731.318,1300.615234,1499.093079
179,178,2500,1000000,480,1449.965576,969.9655762,889.1417533,204.8220259,2222854.383,882.949585,1173.882446
180,179,2500,1000000,320,1378.985107,1058.985107,846.210048,278.7123163,2115525.12,842.1401367,1233.207153
181,180,2500,1000000,342.3448486,1240.64502,898.3001709,895.0623368,200.0017355,2237655.842,931.8797302,1125.877441
182,181,2500,1000000,0,1039.422974,1039.422974,393.2935021,258.286781,983233.7553,367.6955261,765.6107849
183,182,2500,1000000,0,861.6263428,861.6263428,356.4329539,199.0027871,891082.3847,349.2849731,632.4555054
184,183,2500,1000000,1060,2191.255371,1131.255371,1607.207627,285.3693033,4018019.068,1606.860229,1998.49939
185,184,2500,1000000,937.4433594,1825.26709,887.8237305,1505.363912,186.3307957,3763409.779,1538.830688,1720.465088
186,185,2500,1000000,1100,2127.345703,1027.345703,1612.405799,285.5232611,4031014.498,1613.752869,2002.508398
187,186,2500,1000000,40,1064.518677,1024.518677,588.1364069,254.9369469,1470341.017,602.3284607,920.8691406
188,187,2500,1000000,0,833.5466309,833.5466309,271.690306,190.363593,679225.7651,228.03508,560
189,188,2500,1000000,1684.280273,2818.86499,1134.584717,2221.170993,268.8495086,5552927.482,2232.935303,2581.565381
190,189,2500,1000000,1006.578369,2185.86377,1179.2854,1671.811448,270.579965,4179528.621,1683.448853,2030.280725
191,190,2500,1000000,0,1160.172363,1160.172363,576.7067214,261.9073079,1441766.804,594.3062439,917.6055908
192,191,2500,1000000,100,1458.355225,1358.355225,814.456156,285.1644614,2036140.39,837.6156616,1173.882446
193,192,2500,1000000,0,788.1624146,788.1624146,360.9051482,174.4195915,902262.8706,354.4009094,608.2762451
194,193,2500,1000000,1597.623291,2909.089111,1311.46582,2257.289135,282.8198002,5643222.837,2243.211914,2655.484863
195,194,2500,1000000,0,757.0997314,757.0997314,279.7256166,187.1405344,699314.0415,241.6609192,560.3570557
196,195,2500,1000000,500,1596.997192,1096.997192,1038.056327,279.9125975,2595140.819,1038.171448,1423.376221
197,196,2500,1000000,560,1728.120361,1168.120361,1178.31277,276.64355,2945781.924,1182.285828,1558.717407
198,197,2500,1000000,0,996.3934937,996.3934937,541.5049113,213.3405516,1353762.278,555.6977539,812.354364
199,198,2500,1000000,0,353.8361206,353.8361206,128.7909746,91.48423291,321977.4365,126.4911041,256.1249695
200,199,2500,1000000,0,1120.178589,1120.178589,546.4748861,263.2642749,1366187.215,573.0619507,868.3317261
