OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
297,296,2916,1005664.06,0,457090,457090,5356.48011,48950.5924,15619496,349,0,81,8,118
298,297,2916,1005664.06,0,13337,13337,167.0737311,1259.927955,487187,274,0,65,2,57
299,298,2916,1005664.06,0,8971,8971,246.175583,1165.989607,717848,384,0,59,5,145
300,299,1146,395230.1141,0,885,885,35.82984293,106.3147629,41061,169,0,31,5,69
301,300,2862,987040.6515,0,3359,3359,83.1397624,425.1926115,237946,250,0,93,12,56
302,301,2862,987040.6515,0,36727,36727,761.2669462,4511.506325,2178746,360,0,71,3,116
303,302,2862,987040.6515,0,3698,3698,65.94339623,400.4765011,188730,178,0,46,3,32
304,303,2862,987040.6515,0,6244,6244,116.8801537,601.4707202,334511,333,0,93,4,94
305,304,2916,1005664.06,0,3746,3746,93.1196845,476.5972989,271537,304,0,80,4,83
306,305,2916,1005664.06,0,4721,4721,21.23319616,151.761246,61916,189,0,63,3,41
307,306,2916,1005664.06,0,8014,8014,152.0366941,909.5689046,443339,287,0,60,3,67
308,307,2916,1005664.06,0,4132,4132,78.81858711,463.4538098,229835,238,0,60,2,54
309,308,2916,1005664.06,0,9788,9788,172.3840878,1019.012076,502672,285,0,69,3,68
310,309,2862,987040.6515,0,3877,3877,84.59224319,417.0964916,242103,322,0,42,2,90
311,310,2916,1005664.06,0,150647,150647,2783.111454,19903.85656,8115553,385,0,41,3,147
312,311,2916,1005664.06,0,1492,1492,26.05384088,92.54295067,75973,235,0,56,4,49
313,312,2916,1005664.06,0,4304,4304,58.37757202,294.2070119,170229,250,0,59,2,49
314,313,2916,1005664.06,0,55688,55688,1050.147462,6574.247953,3062230,438,0,44,7,188
315,314,1719,592845.1712,0,737,737,13.52879581,40.5094544,23256,117,0,41,4,30
316,315,2862,987040.6515,0,7863,7863,112.044724,804.5247948,320672,201,0,57,2,40
317,316,2916,1005664.06,0,7493,7493,72.54080933,460.8448302,211529,284,0,71,3,63
318,317,2916,1005664.06,0,1868,1868,25.99897119,119.032766,75813,216,0,60,3,42
319,318,2862,987040.6515,0,55415,55415,1059.626834,7438.271768,3032652,253,0,55,4,56
320,319,2916,1005664.06,0,5039,5039,93.6351166,478.8762236,273040,266,0,68,3,52
321,320,2916,1005664.06,0,3842,3842,39.10150892,270.2432463,114020,224,0,42,2,39
322,321,2916,1005664.06,0,2727,2727,70.98491084,323.6535978,206992,283,0,46,5,77
323,322,2916,1005664.06,0,74507,74507,1855.86797,10941.04057,5411711,289,0,62,4,68
324,323,2916,1005664.06,0,1594,1594,48.60356653,163.8726836,141728,330,0,65,3,125
325,324,2916,1005664.06,0,4144,4144,79.80349794,409.1569557,232707,277,0,81,3,74
326,325,2828,975314.8017,0,2759,2759,72.70933522,258.3572485,205622,349,0,90,6,100
327,326,2916,1005664.06,0,1923,1923,35.0984225,111.133107,102347,275,0,94,5,66
328,327,2916,1005664.06,0,46463,46463,915.2986968,6166.287213,2669011,310,0,106,7,88
329,328,2862,987040.6515,0,1820,1820,36.93780573,188.4933282,105716,208,0,57,2,41
330,329,2916,1005664.06,0,128193,128193,2374.443759,17080.58302,6923878,303,0,60,3,74
331,330,2916,1005664.06,0,55855,55855,822.2085048,6468.433657,2397560,291,0,60,4,63
332,331,2862,987040.6515,0,3994,3994,110.9140461,433.5608026,317436,348,0,68,4,96
333,332,2916,1005664.06,0,2762,2762,61.9478738,258.0881646,180640,314,0,84,5,105
334,333,2916,1005664.06,0,3664,3664,108.5462963,456.3368965,316521,367,0,40,4,126
335,334,2809,968762.121,0,9381,9381,221.4086864,1275.392935,621937,219,0,73,2,43
336,335,2916,1005664.06,0,6784,6784,165.7253086,847.5370921,483255,275,0,55,2,52
337,336,2862,987040.6515,0,144069,144069,3298.16457,17014.52766,9439347,420,0,81,3,147
338,337,2916,1005664.06,0,1956,1956,49.91323731,214.8836089,145547,267,0,78,3,61
339,338,2916,1005664.06,0,19071,19071,165.3943759,1347.78391,482290,382,0,65,3,145
340,339,2916,1005664.06,0,2488,2488,46.41941015,198.4578249,135359,270,0,61,4,63
341,340,2916,1005664.06,0,53744,53744,729.2620027,6077.784998,2126528,223,0,45,2,34
342,341,2916,1005664.06,0,615,615,13.72805213,39.16482942,40031,151,0,53,3,31
343,342,2862,987040.6515,0,647805,647805,13602.76136,89369.50388,38931103,300,0,63,4,73
344,343,2916,1005664.06,0,1543819,1543819,27565.55041,203229.6065,80381145,512,0,100,9,388
345,344,2916,1005664.06,0,581,581,17.92352538,42.34781494,52265,174,0,65,4,45
346,345,2916,1005664.06,0,2765,2765,69.71502058,200.4197175,203289,413,0,52,3,271
347,346,2916,1005664.06,0,3769,3769,79.55967078,374.00762,231996,300,0,84,6,76
348,347,2862,987040.6515,0,4744,4744,154.4280224,654.1404826,441973,398,0,57,4,159
349,348,2916,1005664.06,0,5828,5828,148.2438272,670.3889944,432279,381,0,59,5,127
350,349,2916,1005664.06,0,1178767,1178767,22640.63683,158937.5447,66020097,318,0,51,3,82
351,350,2916,1005664.06,0,220427,220427,3711.130316,27537.46505,10821656,440,0,41,3,226
352,351,2916,1005664.06,0,1226399,1226399,13046.31447,125639.1994,38043053,228,0,43,2,54
353,352,2916,1005664.06,0,5615,5615,59.93621399,379.2120794,174774,283,0,68,4,76
354,353,2916,1005664.06,0,1965,1965,41.06447188,201.2265867,119744,246,0,58,2,52
355,354,2862,987040.6515,0,2961,2961,71.13487072,337.0204422,203588,294,0,52,2,76
356,355,2916,1005664.06,0,645686,645686,11935.50343,86194.55708,34803928,447,0,77,4,188
357,356,2916,1005664.06,0,6599,6599,77.18998628,456.0662715,225086,308,0,80,5,82
358,357,2809,968762.121,0,20643,20643,409.9017444,2449.51969,1151414,336,0,51,4,121
359,358,2862,987040.6515,0,3461,3461,31.95038435,241.4157875,91442,162,0,49,2,27
360,359,2916,1005664.06,0,1199,1199,43.44170096,155.3616484,126676,246,0,85,7,61
361,360,2916,1005664.06,0,62136,62136,1318.746914,8710.301539,3845466,334,0,39,3,97
362,361,2862,987040.6515,0,272416,272416,5577.92348,35146.93883,15964017,423,0,57,3,146
363,362,2862,987040.6515,0,800,800,14.91788959,56.34243071,42695,143,0,48,3,30
364,363,2916,1005664.06,0,1308,1308,23.61625514,77.08520483,68865,235,0,30,2,63
365,364,2916,1005664.06,0,13671,13671,192.6419753,1138.537471,561744,261,0,96,8,68
366,365,2809,968762.121,0,5325,5325,126.7248131,698.5514388,355970,293,0,67,3,80
367,366,2916,1005664.06,0,5713,5713,88.39163237,356.5253185,257750,360,0,55,5,141
368,367,2916,1005664.06,0,221634,221634,4777.162209,28329.71068,13930205,340,0,64,3,85
369,368,2916,1005664.06,0,31384,31384,580.8593964,4013.44497,1693786,330,0,66,3,107
370,369,2916,1005664.06,0,4091,4091,103.3288752,525.6698397,301307,320,0,57,2,107
371,370,2916,1005664.06,0,57421,57421,1105.140604,7430.988896,3222590,259,0,46,3,44
372,371,2862,987040.6515,0,387212,387212,8514.968553,52818.72889,24369840,523,0,119,13,271
373,372,2862,987040.6515,0,12256,12256,87.95213138,822.0527987,251719,224,0,59,2,48
374,373,2784,960140.1726,0,7190,7190,150.6196121,791.507434,419325,297,0,74,9,68
375,374,2916,1005664.06,0,7484,7484,139.0092593,848.171618,405351,269,0,84,3,64
376,375,2916,1005664.06,0,631023,631023,2433.960905,37916.40973,7097430,348,0,68,6,115
377,376,2862,987040.6515,0,197847,197847,2011.94095,19316.40203,5758175,441,0,43,2,239
378,377,2862,987040.6515,0,1906,1906,35.2672956,133.1269689,100935,277,0,60,3,70
379,378,2916,1005664.06,0,5183,5183,46.71262003,286.57069,136214,226,0,52,2,45
380,379,2916,1005664.06,0,25008,25008,656.5356653,3549.506916,1914458,418,0,77,5,158
381,380,130,44834.13162,0,304,304,39.75384615,64.48948173,5168,61,0,9,6,145
382,381,2916,1005664.06,0,1409,1409,27.21502058,88.66740188,79359,234,0,53,5,57
383,382,2916,1005664.06,0,1445,1445,41.60116598,114.1002663,121309,329,0,54,2,121
384,383,2862,987040.6515,0,3803,3803,81.97833683,384.6687843,234622,272,0,87,4,77
385,384,2916,1005664.06,0,4389,4389,114.9722222,434.4085184,335259,395,0,79,8,215
386,385,2110,727692.444,0,121048,121048,2815.074408,16855.12888,5939807,367,0,46,4,240
387,386,2916,1005664.06,0,23587,23587,430.1714678,2636.965947,1254380,280,0,83,3,65
388,387,2916,1005664.06,0,6207,6207,107.5757888,557.312907,313691,305,0,85,5,71
389,388,2916,1005664.06,0,2281,2281,31.74828532,150.1292553,92578,196,0,86,2,42
390,389,2916,1005664.06,0,1561,1561,30.32441701,104.0601696,88426,265,0,57,2,70
391,390,2916,1005664.06,0,1674,1674,52.98113855,221.3157065,154493,256,0,59,3,45
392,391,2916,1005664.06,0,4955,4955,148.3494513,679.7113512,432587,376,0,54,1,134
393,392,2862,987040.6515,0,1478,1478,49.15932914,191.8955477,140694,245,0,76,5,55
394,393,2862,987040.6515,0,3718,3718,87.25087352,376.3722722,249712,362,0,52,4,188
395,394,2916,1005664.06,0,1826,1826,33.40980796,157.965982,97423,249,0,43,2,52
396,395,2916,1005664.06,0,808,808,20.29801097,62.19041302,59189,208,0,52,3,39
397,396,2916,1005664.06,0,1782,1782,46.45884774,144.5620106,135474,321,0,55,3,104
398,397,2916,1005664.06,0,2798,2798,44.81961591,213.2478603,130694,257,0,66,3,56
399,398,2862,987040.6515,0,27221,27221,76.27742837,1137.625058,218306,246,0,36,2,55
400,399,2916,1005664.06,0,1128503,1128503,5442.556927,77991.46922,15870496,253,0,66,3,62
401,400,2916,1005664.06,0,4161,4161,71.68552812,360.2013262,209035,275,0,88,3,66
402,401,2916,1005664.06,0,1860,1860,38.30315501,187.5791063,111692,206,0,62,4,54
403,402,2916,1005664.06,0,45115,45115,679.7462277,5298.675507,1982140,319,0,84,4,76
404,403,2916,1005664.06,0,2989,2989,51.31138546,263.1837644,149624,246,0,55,5,59
405,404,2916,1005664.06,0,168813,168813,2398.855967,18407.58981,6995064,238,0,80,3,50
406,405,1629,561806.157,0,2776,2776,102.1043585,298.6030914,166328,261,0,82,31,140
407,406,2916,1005664.06,0,387159,387159,7273.874486,42541.64294,21210618,467,0,57,3,226
408,407,1395,481104.7201,0,4542,4542,85.15412186,486.0518092,118790,133,0,61,7,37
409,408,2916,1005664.06,0,997,997,29.16255144,87.86710362,85038,281,0,56,2,66
410,409,2916,1005664.06,0,4550,4550,114.8038409,508.4926451,334768,377,0,106,7,133
411,410,2916,1005664.06,0,7500,7500,78.45130316,489.6261172,228764,288,0,79,6,69
412,411,2916,1005664.06,0,6871,6871,124.462963,794.900421,362934,248,0,69,3,54
413,412,2916,1005664.06,0,2376,2376,36.15363512,152.5760432,105424,271,0,46,3,81
414,413,2916,1005664.06,0,41024,41024,730.5936214,4719.574767,2130411,424,0,65,4,186
415,414,2916,1005664.06,0,1221709,1221709,22653.76509,164283.2585,66058379,377,0,60,4,114
416,415,265,91392.65292,0,510,510,30.8490566,79.14567325,8175,72,0,12,3,72
417,416,2916,1005664.06,0,17817,17817,382.0397805,1887.813484,1114028,407,0,71,4,157
418,417,2916,1005664.06,0,6076,6076,81.79835391,482.8945878,238524,326,0,81,5,108
419,418,2916,1005664.06,0,1368,1368,37.01611797,123.5279305,107939,271,0,67,4,79
420,419,2916,1005664.06,0,3817,3817,36.53052126,218.4333609,106523,222,0,40,4,30
421,420,2916,1005664.06,0,1392465,1392465,24201.22428,174989.9084,70570770,454,0,79,4,235
422,421,2916,1005664.06,0,2795,2795,82.70301783,302.6294964,241162,358,0,103,5,117
423,422,2916,1005664.06,0,1046,1046,20.91769547,77.06053828,60996,220,0,42,2,47
424,423,2862,987040.6515,0,11531,11531,170.5415793,1106.191741,488090,243,0,53,2,48
425,424,2916,1005664.06,0,221688,221688,7041.731139,36186.44223,20533688,458,0,74,6,193
426,425,2421,834949.482,0,2060,2060,37.7724081,194.3809241,91447,178,0,70,3,47
427,426,2916,1005664.06,0,13889,13889,122.7091907,911.8944415,357820,362,0,64,5,136
428,427,2916,1005664.06,0,42951,42951,490.4701646,4463.236375,1430211,184,0,74,3,37
429,428,2916,1005664.06,0,9061,9061,109.3034979,654.1789046,318729,255,0,60,4,51
430,429,2916,1005664.06,0,1691,1691,37.73182442,171.6253859,110026,223,0,70,2,48
431,430,2862,987040.6515,0,3631,3631,48.7966457,283.3092872,139656,231,0,103,6,72
432,431,2862,987040.6515,0,2869,2869,48.68832984,219.2222913,139346,281,0,45,3,61
433,432,2916,1005664.06,0,800,800,15.32441701,57.86509636,44686,156,0,54,2,32
434,433,2916,1005664.06,0,5051,5051,120.0720165,537.7661127,350130,409,0,66,1,153
435,434,2862,987040.6515,0,86928,86928,1853.809574,11583.40824,5305603,434,0,80,4,281
436,435,2916,1005664.06,0,1735,1735,32.90192044,137.1273125,95942,225,0,66,4,50
437,436,2916,1005664.06,0,5621,5621,188.3689986,851.2880813,549284,319,0,74,5,78
438,437,2862,987040.6515,0,18386,18386,450.9385045,2067.308059,1290586,451,0,70,7,241
439,438,2916,1005664.06,0,5367,5367,106.6457476,660.2341967,310979,211,0,42,2,35
440,439,2916,1005664.06,0,6142,6142,168.9231824,801.152273,492580,373,0,82,5,126
441,440,2916,1005664.06,0,1739,1739,46.52057613,185.6383342,135654,264,0,54,4,48
442,441,2862,987040.6515,0,1543828,1543828,1682.406709,49956.44461,4815048,234,0,51,3,68
443,442,2916,1005664.06,0,1114863,1114863,25706.57133,154454.6686,74960362,406,0,52,4,139
444,443,2916,1005664.06,0,6869,6869,69.84465021,421.3847154,203667,271,0,56,2,53
445,444,2916,1005664.06,0,26605,26605,534.6323731,3563.474097,1558988,300,0,87,3,77
446,445,2916,1005664.06,0,12289,12289,274.6858711,1540.687241,800984,370,0,50,4,132
447,446,2916,1005664.06,0,4137,4137,70.9691358,372.0931272,206946,296,0,56,4,70
448,447,2916,1005664.06,0,309,309,14.58504801,33.27625725,42530,165,0,85,2,45
449,448,2809,968762.121,0,5428,5428,62.59024564,365.6381827,175816,289,0,77,8,105
450,449,2916,1005664.06,0,2858,2858,76.55109739,312.3274401,223223,370,0,60,4,132
451,450,2916,1005664.06,0,6136,6136,69.22736626,434.7885932,201867,260,0,64,5,56
452,451,2916,1005664.06,0,1207979,1207979,19880.03429,152601.1108,57970180,384,0,51,3,114
453,452,2862,987040.6515,0,848,848,15.19706499,52.67204964,43494,161,0,54,2,34
454,453,2916,1005664.06,0,43097,43097,242.0517833,2753.556141,705823,206,0,44,3,28
455,454,2916,1005664.06,0,23623,23623,198.5932785,1441.944767,579098,339,0,39,3,96
456,455,2862,987040.6515,0,135639,135639,1558.998602,13882.16773,4461854,246,0,72,2,70
457,456,2916,1005664.06,0,3750,3750,72.61762689,357.8971595,211753,324,0,77,3,110
458,457,2916,1005664.06,0,1445,1445,25.7085048,106.1994627,74966,191,0,62,4,45
459,458,2916,1005664.06,0,776,776,37.7191358,91.27740953,109989,315,0,82,3,128
460,459,2916,1005664.06,0,1068,1068,23.48285322,81.47553039,68476,199,0,53,4,42
461,460,2916,1005664.06,0,1236,1236,19.5829904,80.38605607,57104,169,0,75,2,41
462,461,2916,1005664.06,0,3068,3068,84.67386831,315.8794204,246909,397,0,73,3,161
463,462,2862,987040.6515,0,349823,349823,4391.604472,36294.42973,12568772,303,0,81,4,96
464,463,2916,1005664.06,0,5657,5657,94.10699588,503.5601738,274416,307,0,46,3,78
465,464,2809,968762.121,0,70384,70384,1330.309363,9243.558075,3736839,404,0,49,3,181
466,465,2916,1005664.06,0,73917,73917,1617.097051,10196.66367,4715455,378,0,54,6,121
467,466,2916,1005664.06,0,1939,1939,58.12825789,198.3671047,169502,283,0,76,20,95
468,467,2862,987040.6515,0,1238,1238,33.45772187,112.1980759,95756,271,0,50,2,63
469,468,2862,987040.6515,0,3294,3294,33.99510832,224.1085157,97294,212,0,56,2,47
470,469,2862,987040.6515,0,8528,8528,116.0744235,642.9804702,332205,327,0,60,4,88
471,470,2916,1005664.06,0,3888,3888,67.65432099,350.1652498,197280,261,0,83,2,68
472,471,2916,1005664.06,0,331,331,16.98216735,31.01707057,49520,160,0,115,5,48
473,472,2916,1005664.06,0,1187735,1187735,11820.41324,117759.0766,34468325,209,0,67,3,51
474,473,2916,1005664.06,0,3583,3583,83.62962963,380.0753779,243864,308,0,67,2,74
475,474,2862,987040.6515,0,9873,9873,143.5380853,905.6669196,410806,352,0,37,5,134
476,475,2916,1005664.06,0,16583,16583,333.4032922,2000.00092,972204,354,0,39,4,135
477,476,2916,1005664.06,0,8672,8672,157.6340878,949.8475523,459661,316,0,61,2,83
478,477,2809,968762.121,0,32843,32843,635.9811321,4395.04873,1786471,266,0,63,4,52
479,478,1553,535595.4339,0,3403,3403,92.9787508,407.959722,144396,224,0,40,3,84
480,479,2916,1005664.06,0,2907,2907,42.3899177,232.4742147,123609,233,0,54,3,48
481,480,2916,1005664.06,0,59697,59697,597.56893,4881.26574,1742511,312,0,58,4,71
482,481,2916,1005664.06,0,11871,11871,221.5233196,1105.404692,645962,367,0,83,6,123
483,482,2809,968762.121,0,7605,7605,255.4040584,1167.600698,717430,310,0,89,4,78
484,483,1428,492485.692,0,3488,3488,56.33263305,283.3766275,80443,167,0,49,3,55
485,484,2862,987040.6515,0,87766,87766,1152.332635,9043.233602,3297976,342,0,49,3,94
486,485,2862,987040.6515,0,2620,2620,34.42487771,178.881826,98524,197,0,72,3,61
487,486,2916,1005664.06,0,1142750,1142750,16424.97154,133873.3251,47895217,399,0,66,4,150
488,487,2862,987040.6515,0,1378,1378,37.71698113,130.1005642,107946,277,0,54,4,77
489,488,2862,987040.6515,0,5231,5231,74.5174703,406.2193706,213269,321,0,47,2,83
490,489,2862,987040.6515,0,1708,1708,41.81132075,178.4208783,119664,253,0,69,3,61
491,490,2862,987040.6515,0,19299,19299,63.86722572,891.888552,182788,185,0,63,2,44
492,491,2862,987040.6515,0,3927,3927,29.33228512,208.1119772,83949,191,0,74,3,44
493,492,2862,987040.6515,0,39502,39502,682.7124389,4432.40817,1953923,411,0,66,5,171
494,493,2916,1005664.06,0,14687,14687,292.1282579,1542.58939,851846,484,0,63,3,301
495,494,2916,1005664.06,0,559,559,22.67866941,60.68517646,66131,242,0,52,2,60
496,495,23,7932.192518,0,10300,10300,1826.478261,3886.439623,42009,16,0,1,5,10293
497,496,2862,987040.6515,0,516,516,17.32459818,48.68615333,49583,184,0,66,3,39
498,497,2916,1005664.06,0,2572,2572,59.19924554,288.1279194,172625,238,0,90,11,49
499,498,2862,987040.6515,0,49800,49800,848.4255765,5782.689135,2428194,321,0,95,12,89
500,499,2916,1005664.06,0,1844,1844,56.72222222,205.3265266,165402,332,0,106,5,93
501,500,2916,1005664.06,0,8058,8058,154.468107,821.3451528,450429,351,0,68,2,113
502,501,2916,1005664.06,0,32053,32053,521.3357339,2532.943029,1520215,376,0,77,12,126
503,502,2916,1005664.06,0,6904,6904,143.0408093,847.355089,417107,291,0,73,3,98
504,503,2916,1005664.06,0,6161,6161,120.9344993,623.2454688,352645,318,0,48,3,99
505,504,2916,1005664.06,0,2522,2522,59.55658436,247.3363446,173667,252,0,76,4,59
506,505,2916,1005664.06,0,1214451,1214451,22910.11385,164771.2429,66805892,441,0,51,7,194
507,506,735,253485.2826,0,317,317,10.45986395,33.83723678,7688,67,0,26,2,21
508,507,2916,1005664.06,0,30621,30621,616.281893,3997.48976,1797078,348,0,55,3,114
509,508,2916,1005664.06,0,5449,5449,109.9801097,658.1650029,320702,230,0,64,2,49
510,509,2916,1005664.06,0,405,405,16.82098765,37.28893301,49050,172,0,79,2,56
511,510,2916,1005664.06,0,1227362,1227362,11378.78601,117514.6995,33180540,217,0,57,3,39
512,511,2862,987040.6515,0,5578,5578,132.1331237,682.9827045,378165,305,0,66,3,77
513,512,2916,1005664.06,0,86937,86937,321.7966392,4609.687217,938359,324,0,72,3,95
514,513,2916,1005664.06,0,176,176,11.43347051,22.17901736,33340,132,0,58,3,33
515,514,2916,1005664.06,0,1272,1272,24.56104252,93.46176153,71620,204,0,85,4,42
516,515,2862,987040.6515,0,1894,1894,64.56114605,212.5299015,184774,357,0,53,2,107
517,516,2916,1005664.06,0,510,510,20.02434842,49.0101165,58391,188,0,75,5,46
518,517,2862,987040.6515,0,2685,2685,32.77253669,179.7446991,93795,205,0,64,2,47
519,518,2916,1005664.06,0,972,972,31.84430727,123.1095892,92858,238,0,64,3,51
520,519,2916,1005664.06,0,342943,342943,6326.76406,44989.4999,18448844,383,0,38,3,120
521,520,2862,987040.6515,0,326437,326437,6001.573026,42614.18787,17176502,427,0,81,5,166
522,521,2916,1005664.06,0,42919,42919,423.5857339,3917.363153,1235176,358,0,55,2,123
523,522,2916,1005664.06,0,41170,41170,1429.291838,6676.340629,4167815,544,0,116,20,486
524,523,2862,987040.6515,0,10280,10280,306.4566737,1473.267166,877079,374,0,74,6,143
525,524,2916,1005664.06,0,205737,205737,2506.768519,22077.17468,7309737,441,0,58,2,245
526,525,2916,1005664.06,0,24375,24375,457.2709191,2830.89261,1333402,307,0,46,3,90
527,526,2862,987040.6515,0,3987,3987,98.70719776,477.0254044,282500,323,0,56,2,96
528,527,2916,1005664.06,0,198621,198621,2257.733196,19390.91828,6583550,322,0,50,4,98
529,528,2916,1005664.06,0,5283,5283,137.0075446,513.8062556,399514,436,0,62,6,209
530,529,2862,987040.6515,0,1878,1878,36.71977638,128.0020654,105092,273,0,62,3,86
531,530,2916,1005664.06,0,1308,1308,23.07201646,94.65613689,67278,209,0,55,2,49
532,531,2916,1005664.06,0,2208,2208,67.53326475,266.9522929,196927,320,0,67,6,79
533,532,2916,1005664.06,0,445,445,13.88786008,42.63664521,40497,156,0,41,3,26
534,533,2916,1005664.06,0,1551,1551,27.74005487,115.3159805,80890,207,0,35,4,39
535,534,2862,987040.6515,0,1186107,1186107,21952.15618,159596.3769,62827071,294,0,48,3,74
536,535,2862,987040.6515,0,23237,23237,428.0328442,2612.277421,1225030,351,0,66,7,116
537,536,2862,987040.6515,0,30299,30299,467.8951782,3477.434956,1339116,327,0,57,4,94
538,537,2916,1005664.06,0,3830,3830,84.29595336,452.3299056,245807,269,0,54,3,67
539,538,2916,1005664.06,0,6329,6329,57.18518519,309.9944898,166752,322,0,67,4,96
540,539,2862,987040.6515,0,8635,8635,212.4863732,1164.722627,608136,393,0,48,5,142
541,540,2220,765629.0169,0,67844,67844,1702.940541,10239.77015,3780528,415,0,59,8,247
542,541,2916,1005664.06,0,632,632,15.75960219,57.99932737,45955,163,0,48,2,32
543,542,2916,1005664.06,0,105241,105241,1664.538409,12601.76564,4853794,356,0,51,2,103
544,543,2916,1005664.06,0,1796,1796,33.1196845,142.4753284,96577,252,0,54,3,57
545,544,2916,1005664.06,0,1956,1956,40.59087791,192.4018936,118363,242,0,43,2,61
546,545,2916,1005664.06,0,2373,2373,31.0521262,130.4720012,90548,228,0,50,4,51
547,546,2916,1005664.06,0,5439,5439,91.39609053,566.8556528,266511,216,0,53,3,43
548,547,2916,1005664.06,0,87146,87146,504.5058299,6401.721753,1471139,230,0,92,3,60
549,548,2916,1005664.06,0,6248,6248,91.05315501,515.9527986,265511,282,0,85,3,69
550,549,2862,987040.6515,0,7473,7473,125.5167715,635.7115776,359229,394,0,79,7,167
551,550,2862,987040.6515,0,18399,18399,88.75960867,680.8581378,254030,296,0,65,5,74
552,551,2862,987040.6515,0,1636,1636,26.1572327,100.0447581,74862,215,0,47,3,42
553,552,2862,987040.6515,0,1103,1103,38.35953878,107.3944528,109785,309,0,63,3,100
554,553,2916,1005664.06,0,42202,42202,412.6203704,3799.316561,1203201,333,0,56,4,112
555,554,2916,1005664.06,0,946,946,20.91529492,70.6869198,60989,193,0,57,4,42
556,555,2916,1005664.06,0,780,780,17.30555556,55.30059629,50463,190,0,64,2,39
557,556,2862,987040.6515,0,56403,56403,116.7501747,2348.41646,334139,200,0,48,2,44
558,557,2862,987040.6515,0,7928,7928,169.8972746,831.1362849,486246,372,0,60,5,119
559,558,2916,1005664.06,0,1255,1255,28.06412894,93.30797901,81835,208,0,84,5,57
560,559,2916,1005664.06,0,16812,16812,257.8065844,1538.087292,751764,374,0,77,7,137
561,560,2916,1005664.06,0,82788,82788,1807.698903,9812.409796,5271250,461,0,47,5,214
562,561,611,210720.4186,0,1570,1570,46.60720131,159.306988,28477,100,0,19,2,54
563,562,2862,987040.6515,0,1565977,1565977,5597.051363,92398.05342,16018761,323,0,71,5,95
564,563,2916,1005664.06,0,62623,62623,658.4194102,6157.296316,1919951,290,0,46,2,67
565,564,2916,1005664.06,0,62677,62677,776.329904,5697.122341,2263778,303,0,55,2,68
566,565,2862,987040.6515,0,59812,59812,1100.339972,7813.728202,3149173,296,0,62,2,74
567,566,2916,1005664.06,0,1835,1835,32.06481481,146.4942902,93501,218,0,84,4,53
568,567,2577,888750.4399,0,113471,113471,1501.299185,12761.69923,3868848,249,0,39,2,68
569,568,2916,1005664.06,0,4542,4542,154.5949931,663.9131456,450799,355,0,87,6,151
570,569,2862,987040.6515,0,1378,1378,27.64360587,115.5071043,79116,219,0,41,2,44
571,570,2916,1005664.06,0,304,304,12.85493827,33.34511952,37485,171,0,49,2,33
572,571,2862,987040.6515,0,5403,5403,97.43396226,540.3097311,278856,324,0,60,4,102
573,572,2862,987040.6515,0,2086,2086,30.75681342,172.2555639,88026,196,0,45,3,38
574,573,2809,968762.121,0,1565946,1565946,29558.91242,212675.3312,83030985,448,0,52,4,255
575,574,2916,1005664.06,0,229488,229488,4253.47668,30321.04454,12403138,450,0,51,3,242
576,575,2916,1005664.06,0,2030,2030,53.9537037,169.9846164,157329,357,0,87,2,109
577,576,2916,1005664.06,0,34113,34113,704.9643347,4431.419506,2055676,370,0,59,5,135
578,577,2916,1005664.06,0,80319,80319,1483.069616,10513.68523,4324631,409,0,62,5,159
579,578,2916,1005664.06,0,2117,2117,98.42969822,247.3350406,287021,462,0,86,11,227
580,579,2916,1005664.06,0,12547,12547,68.2345679,401.0927955,198972,211,0,76,23,60
581,580,2916,1005664.06,0,1474,1474,25.30144033,93.67484923,73779,218,0,67,3,53
582,581,2916,1005664.06,0,72334,72334,840.7215364,6776.649599,2451544,368,0,50,3,138
583,582,2809,968762.121,0,15008,15008,56.500178,574.7312267,158709,282,0,62,4,86
584,583,2916,1005664.06,0,9840,9840,187.3213306,1198.717024,546229,253,0,73,2,58
585,584,2916,1005664.06,0,221216,221216,726.3854595,12239.66537,2118140,358,0,66,2,143
586,585,2916,1005664.06,0,19233,19233,349.8028121,2362.313484,1020025,246,0,49,3,41
587,586,2862,987040.6515,0,1560451,1560451,32090.5021,220228.555,91843017,389,0,37,3,156
588,587,2916,1005664.06,0,344700,344700,2887.019204,31021.72504,8418548,306,0,43,2,83
589,588,2916,1005664.06,0,15537,15537,337.3539095,1753.754499,983724,375,0,105,45,159
590,589,2916,1005664.06,0,16512,16512,179.6560357,1465.950228,523877,287,0,57,4,73
591,590,2916,1005664.06,0,12391,12391,328.0555556,1651.294874,956610,427,0,49,5,173
592,591,2916,1005664.06,0,3330,3330,66.44170096,361.5617677,193744,221,0,50,2,33
593,592,2916,1005664.06,0,9693,9693,202.6611797,1263.747344,590960,305,0,54,3,80
594,593,2862,987040.6515,0,1401,1401,20.85429769,104.9931585,59685,171,0,58,2,33
595,594,2916,1005664.06,0,11802,11802,94.2760631,840.2136173,274909,282,0,58,3,82
596,595,2862,987040.6515,0,1086,1086,19.03214535,81.15418512,54470,157,0,64,2,35
597,596,2916,1005664.06,0,2783,2783,90.12722908,340.4574415,262811,381,0,45,6,167
598,597,2862,987040.6515,0,23363,23363,170.6387142,1282.427243,488368,453,0,68,3,275
